set_idx,option,opt_type,barrier,S0,K,r,sigma,T,closed_form_delta,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_100k_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,vega_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,mc_100k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
14,barr_call,call,0.8,1.0,1.0,0.03702507547903949,0.879190092353161,1.928,0.9792505582985694,0.6521400261636973,1.0919662995677815,0.9722752056041728,2.9103852696294172,1.657065661219459,1.3024354451836055,1000,10000,100000,0.001,2634,1000,10000,100000,2634,0.01,0.0003702507547903949,0.00879190092353161,0.01928,0.3271105321348722,0.11271574126921202,0.0069753526943966415,1.9311347113308477,0.6778151029208895,0.3231848868850361
14,barr_put,put,0.8,1.0,1.0,0.03702507547903949,0.879190092353161,1.928,0.0006733172377544616,-0.0017027525632130661,0.0005745369696883438,0.00027186890566157176,-0.002689993636830471,-0.0002759568172894033,0.0019450763451293433,1000,10000,100000,0.001,2634,1000,10000,100000,2634,0.01,0.0003702507547903949,0.00879190092353161,0.01928,0.0023760698009675277,9.878026806611783e-05,0.00040144833209288986,0.0033633108745849327,0.0009492740550438649,0.0012717591073748817
15,van_call,call,,1.0,1.0,0.0561196186065625,0.2533631392914837,1.176,0.6471283319316236,0.6572927922507604,0.6530390432310795,0.654235596598074,0.6501282255203883,0.6524870831529112,0.6544260613369463,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.002533631392914837,0.01176,0.01016446031913687,0.005910711299455973,0.007107264666450397,0.002999893588764735,0.005358751221287594,0.007297729405322695
15,van_put,put,,1.0,1.0,0.0561196186065625,0.2533631392914837,1.176,-0.35287166806837644,-0.3457839846192551,-0.34805499943729307,-0.34559009843977695,-0.35100875682125554,-0.3477487625650741,-0.3455991471826306,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.002533631392914837,0.01176,0.0070876834491213625,0.004816668631083376,0.0072815696285994935,0.001862911247120902,0.005122905503302355,0.00727252088574587
15,barr_call,call,0.8,1.0,1.0,0.0561196186065625,0.2533631392914837,1.176,0.7136812396893039,0.6834019140390973,0.7120722175996241,0.7140082376957818,0.7684979613365783,0.7135146778100065,0.7096799648402846,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.002533631392914837,0.01176,0.030279325650206523,0.0016090220896797236,0.0003269980064779521,0.05481672164727447,0.00016656187929731114,0.004001274849019243
15,barr_put,put,0.8,1.0,1.0,0.0561196186065625,0.2533631392914837,1.176,0.01058455184442253,-0.010415980896246076,0.026236213628052715,0.009386790644711103,0.04318725167855326,0.03980877399826759,0.018453597139806398,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.002533631392914837,0.01176,0.021000532740668605,0.015651661783630186,0.0011977611997114265,0.03260269983413073,0.029224222153845063,0.007869045295383868
16,van_call,call,,1.0,1.0,0.050308316530780973,0.3486607840764768,1.3960000000000001,0.6467117667292951,0.6586285327926072,0.6527229776189969,0.6512142028597068,0.6480524846521313,0.6509695000929044,0.6513070404510518,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,0.003486607840764768,0.013960000000000002,0.011916766063312156,0.006011210889701801,0.00450243613041168,0.0013407179228361876,0.004257733363609351,0.004595273721756721
16,van_put,put,,1.0,1.0,0.050308316530780973,0.3486607840764768,1.3960000000000001,-0.3532882332707049,-0.34358221561181096,-0.34737564302352864,-0.34879412478644456,-0.350114083751385,-0.3472706882241175,-0.34788187241170804,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,0.003486607840764768,0.013960000000000002,0.00970601765889395,0.005912590247176275,0.004494108484260351,0.0031741495193199354,0.006017545046587414,0.005406360858996873
16,barr_call,call,0.8,1.0,1.0,0.050308316530780973,0.3486607840764768,1.3960000000000001,0.8014342195033053,0.9424085799636217,0.796563272120876,0.7828113604387982,0.7867260096515449,0.723915721936827,0.7612826897331393,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,0.003486607840764768,0.013960000000000002,0.14097436046031642,0.004870947382429325,0.018622859064507113,0.014708209851760357,0.07751849756647833,0.040151529770166006
16,barr_put,put,0.8,1.0,1.0,0.050308316530780973,0.3486607840764768,1.3960000000000001,0.011148463472734904,0.004892385245686571,0.0119692265738098,0.0164935023345387,0.04824378912109714,0.029475920133404526,0.015496883272933916,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,0.003486607840764768,0.013960000000000002,0.006256078227048333,0.0008207631010748954,0.005345038861803795,0.03709532564836224,0.018327456660669622,0.004348419800199012
17,van_call,call,,1.0,1.0,0.0013768449590682243,0.18340614284872844,1.304,0.5451000228725407,0.5622167205837109,0.5575137928368931,0.5545030371707976,0.5508031757257822,0.5524207701584377,0.5554529230328953,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0018340614284872844,0.013040000000000001,0.017116697711170192,0.012413769964352395,0.009403014298256962,0.005703152853241522,0.007320747285897045,0.010352900160354617
17,van_put,put,,1.0,1.0,0.0013768449590682243,0.18340614284872844,1.304,-0.45489997712745933,-0.43831056223823384,-0.4432734009547759,-0.44545981088188746,-0.4502639178939116,-0.4481733165374993,-0.4449537458253272,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0018340614284872844,0.013040000000000001,0.016589414889225496,0.011626576172683423,0.009440166245571868,0.004636059233547707,0.006726660589960021,0.009946231302132125
17,barr_call,call,0.8,1.0,1.0,0.0013768449590682243,0.18340614284872844,1.304,0.5695552252572663,0.5756825991840353,0.5669562903881792,0.5691801087551407,0.5661201216294931,0.5622676438542459,0.5661171467431808,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0018340614284872844,0.013040000000000001,0.006127373926768986,0.0025989348690871328,0.0003751165021256275,0.003435103627773217,0.007287581403020438,0.0034380785140855075
17,barr_put,put,0.8,1.0,1.0,0.0013768449590682243,0.18340614284872844,1.304,0.003202028261184431,0.03680906797444844,-0.0044911953819479905,-0.002678042704016073,-0.02193885690590508,-0.0006559624320015556,0.007833991244319063,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0018340614284872844,0.013040000000000001,0.03360703971326401,0.007693223643132421,0.005880070965200504,0.02514088516708951,0.0038579906931859864,0.004631962983134633
18,van_call,call,,1.0,1.0,0.07728266216123741,0.9018942553196211,1.493,0.743993770514835,0.7375470045651367,0.7272398503663124,0.7402578327770526,0.8519993007233051,0.8248445581374164,0.828110774974955,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,0.009018942553196211,0.01493,0.006446765949698285,0.016753920148522505,0.0037359377377823577,0.10800553020847015,0.08085078762258147,0.08411700446012005
18,van_put,put,,1.0,1.0,0.07728266216123741,0.9018942553196211,1.493,-0.25600622948516505,-0.2549858023078666,-0.2608040532223854,-0.2565901594207054,-0.26306322846380015,-0.2524998052282623,-0.24860158870996796,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,0.009018942553196211,0.01493,0.0010204271772984441,0.004797823737220375,0.0005839299355403504,0.007056998978635098,0.0035064242569027293,0.007404640775197091
18,barr_call,call,0.8,1.0,1.0,0.07728266216123741,0.9018942553196211,1.493,1.0013195601997231,2.0588939901961143,0.7915241673645212,1.0125311585316876,1.3441464806971615,1.0989093608759437,1.1820013861306822,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,0.009018942553196211,0.01493,1.0575744299963912,0.20979539283520188,0.0112115983319645,0.34282692049743835,0.09758980067622058,0.18068182593095905
18,barr_put,put,0.8,1.0,1.0,0.07728266216123741,0.9018942553196211,1.493,0.0008976970555241159,-0.0010508401553587096,-6.672852523983747e-05,0.0008469669889422785,0.009642146882365418,-0.00019043855270111949,0.0007993274258062607,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,0.009018942553196211,0.01493,0.0019485372108828255,0.0009644255807639534,5.07300665818374e-05,0.008744449826841302,0.0010881356082252354,9.836962971785529e-05
19,van_call,call,,1.0,1.0,0.08826411906361166,0.7068216350086256,2.952,0.7943934546251739,0.8287514341542845,0.8133453237707977,0.7943318165724578,0.728667561426688,0.8048837318697988,0.7911544403942039,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.007068216350086256,0.02952,0.03435797952911068,0.018951869145623856,6.163805271608425e-05,0.06572589319848587,0.010490277244624924,0.00323901423096995
19,van_put,put,,1.0,1.0,0.08826411906361166,0.7068216350086256,2.952,-0.20560654537482614,-0.21212386900831826,-0.20215182632951634,-0.20499714148160542,-0.2130796142210789,-0.19998419434925085,-0.20354857380226465,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.007068216350086256,0.02952,0.006517323633492111,0.0034547190453098064,0.000609403893220728,0.007473068846252762,0.0056223510255752895,0.00205797157256149
19,barr_call,call,0.8,1.0,1.0,0.08826411906361166,0.7068216350086256,2.952,1.0981618034352796,0.4677208888646228,1.1828786323788143,1.0712490103281236,0.536914511381309,1.0586413672711348,1.0151476700538924,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.007068216350086256,0.02952,0.6304409145706568,0.08471682894353472,0.026912793107155997,0.5612472920539706,0.0395204361641448,0.08301413338138719
19,barr_put,put,0.8,1.0,1.0,0.08826411906361166,0.7068216350086256,2.952,0.000584328382718935,0.005286797183123052,0.0005785350673586672,0.0011888252275182695,-0.0003746085096276435,-5.718377542318631e-05,0.0011535640526106482,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.007068216350086256,0.02952,0.004702468800404117,5.79331536026777e-06,0.0006044968447993346,0.0009589368923465784,0.0006415121581421213,0.0005692356698917132
20,van_call,call,,1.0,1.0,0.03648859839013723,0.7269318031005786,1.183,0.6736166534143412,0.6696240847247514,0.6736689172704535,0.6719580046830598,0.6522045887963401,0.6886771474541808,0.6749135946409024,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,0.007269318031005786,0.01183,0.003992568689589748,5.226385611234452e-05,0.001658648731281409,0.021412064618001048,0.015060494039839667,0.0012969412265612101
20,van_put,put,,1.0,1.0,0.03648859839013723,0.7269318031005786,1.183,-0.3263833465856588,-0.3181437838083556,-0.3251105155904932,-0.32506155603451714,-0.32442823306988444,-0.32001544736907084,-0.3237032346429747,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,0.007269318031005786,0.01183,0.0082395627773032,0.0012728309951656192,0.0013217905511416772,0.001955113515774376,0.00636789921658798,0.002680111942684138
20,barr_call,call,0.8,1.0,1.0,0.03648859839013723,0.7269318031005786,1.183,0.9050193147851104,1.079974757877017,0.879744228259452,0.9021591461283673,0.6244890977517681,0.8332772274045663,0.9174969265560856,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,0.007269318031005786,0.01183,0.17495544309190647,0.025275086525658463,0.0028601686567431006,0.28053021703334236,0.0717420873805441,0.012477611770975172
20,barr_put,put,0.8,1.0,1.0,0.03648859839013723,0.7269318031005786,1.183,0.0025761655160244645,-0.0004625872410671337,0.006242225669942725,0.004814393567050663,0.00935469180867329,0.0028006777091314165,0.005729482254859591,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,0.007269318031005786,0.01183,0.003038752757091598,0.0036660601539182606,0.002238228051026198,0.006778526292648825,0.00022451219310695193,0.0031533167388351265
21,van_call,call,,1.0,1.0,0.061539617843349374,0.900187748972898,0.136,0.5758145618680905,0.5832155312486653,0.580058722446819,0.5816342005046826,0.451964649896143,0.45452106536517656,0.44922500002354676,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.00900187748972898,0.00136,0.007400969380574773,0.004244160578728451,0.005819638636592073,0.12384991197194756,0.12129349650291399,0.12658956184454379
21,van_put,put,,1.0,1.0,0.061539617843349374,0.900187748972898,0.136,-0.42418543813190945,-0.4154490387944118,-0.41890320556754873,-0.41806102620707414,-0.45141420783705866,-0.45051133509047825,-0.4537474910888545,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.00900187748972898,0.00136,0.008736399337497647,0.005282232564360723,0.006124411924835316,0.027228769705149203,0.026325896958568795,0.02956205295694503
21,barr_call,call,0.8,1.0,1.0,0.061539617843349374,0.900187748972898,0.136,0.6636925541060142,0.657855927294583,0.6644285670380126,0.6707677952561066,0.5260910934689333,0.4245186483272878,0.48536798612592996,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.00900187748972898,0.00136,0.005836626811431267,0.00073601293199832,0.007075241150092393,0.1376014606370809,0.23917390577872644,0.17832456798008428
21,barr_put,put,0.8,1.0,1.0,0.061539617843349374,0.900187748972898,0.136,0.01889012958396219,0.04299782155759565,0.0185519687363361,0.01776682359657545,0.06789735123419846,0.0058622079292455775,0.016943363898219883,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.00900187748972898,0.00136,0.02410769197363346,0.0003381608476260914,0.0011233059873867399,0.04900722165023627,0.013027921654716612,0.0019467656857423063
22,van_call,call,,1.0,1.0,0.0075381241642976556,0.7793846369685549,2.774,0.7470240808138071,0.7188015205425891,0.7794125139966135,0.7515671445532501,0.8385082337617367,0.788583339933191,0.8033746039296297,1000,10000,100000,0.001,3434,1000,10000,100000,3434,0.01,7.538124164297656e-05,0.007793846369685549,0.02774,0.028222560271218056,0.032388433182806375,0.004543063739443021,0.09148415294792955,0.04155925911938385,0.05635052311582256
22,van_put,put,,1.0,1.0,0.0075381241642976556,0.7793846369685549,2.774,-0.2529759191861929,-0.263906003711184,-0.2516370082994601,-0.2505520257255811,-0.23201971294175006,-0.24617473077575003,-0.2474092818157081,1000,10000,100000,0.001,3434,1000,10000,100000,3434,0.01,7.538124164297656e-05,0.007793846369685549,0.02774,0.010930084524991113,0.0013389108867327693,0.0024238934606117812,0.020956206244442832,0.00680118841044286,0.005566637370484795
22,barr_call,call,0.8,1.0,1.0,0.0075381241642976556,0.7793846369685549,2.774,0.9544783345178887,0.8280272943510164,1.2375346160385048,0.9311703081216732,0.5452366941638614,1.026675117741671,1.0484359039211189,1000,10000,100000,0.001,3434,1000,10000,100000,3434,0.01,7.538124164297656e-05,0.007793846369685549,0.02774,0.12645104016687225,0.2830562815206161,0.02330802639621543,0.4092416403540272,0.07219678322378242,0.09395756940323019
22,barr_put,put,0.8,1.0,1.0,0.0075381241642976556,0.7793846369685549,2.774,0.000571612909562591,-0.0030259061651756705,0.0022466923965065305,0.0011436358086877672,-0.0016296140991105084,9.999204467426779e-05,0.0017268457670989998,1000,10000,100000,0.001,3434,1000,10000,100000,3434,0.01,7.538124164297656e-05,0.007793846369685549,0.02774,0.0035975190747382616,0.0016750794869439395,0.0005720228991251762,0.0022012270086730996,0.00047162086488832325,0.0011552328575364088
23,van_call,call,,1.0,1.0,0.03688240060019745,0.5995556258236882,2.633,0.7211477664348112,0.7064504069495159,0.7221405588166141,0.7285332263211597,0.7466624035835923,0.7343085834039698,0.7209514209987389,1000,10000,100000,0.001,3534,1000,10000,100000,3534,0.01,0.0003688240060019745,0.0059955562582368815,0.02633,0.01469735948529527,0.0009927923818029427,0.007385459886348533,0.025514637148781105,0.013160816969158606,0.00019634543607227606
23,van_put,put,,1.0,1.0,0.03688240060019745,0.5995556258236882,2.633,-0.27885223356518885,-0.2897783486843275,-0.27470455489864154,-0.2762170780119644,-0.2801109730962481,-0.27241417532234413,-0.27742277317099884,1000,10000,100000,0.001,3534,1000,10000,100000,3534,0.01,0.0003688240060019745,0.0059955562582368815,0.02633,0.010926115119138657,0.004147678666547305,0.0026351555532244664,0.0012587395310592608,0.006438058242844713,0.0014294603941900075
23,barr_call,call,0.8,1.0,1.0,0.03688240060019745,0.5995556258236882,2.633,0.9783394921662053,1.006270919162855,1.0225166674062063,0.9111907756958304,0.5145942147650934,0.8339126108153655,0.900619994473506,1000,10000,100000,0.001,3534,1000,10000,100000,3534,0.01,0.0003688240060019745,0.0059955562582368815,0.02633,0.027931426996649633,0.044177175240000977,0.0671487164703749,0.46374527740111193,0.1444268813508398,0.07771949769269926
23,barr_put,put,0.8,1.0,1.0,0.03688240060019745,0.5995556258236882,2.633,0.0013328310095525597,0.01053959545963529,0.0008921018431952421,0.0015222168395596686,0.016508812951135935,-0.0002362675715550898,0.0013919661985608623,1000,10000,100000,0.001,3534,1000,10000,100000,3534,0.01,0.0003688240060019745,0.0059955562582368815,0.02633,0.00920676445008273,0.0004407291663573176,0.00018938583000710886,0.015175981941583375,0.0015690985811076495,5.913518900830259e-05
24,van_call,call,,1.0,1.0,0.09331401019825217,0.29183411965297695,1.12,0.688928654203209,0.6959818198250728,0.6930300926249633,0.694310701597553,0.7060562441045526,0.6955612433295844,0.6957813712394317,1000,10000,100000,0.001,3634,1000,10000,100000,3634,0.01,0.0009331401019825217,0.0029183411965297695,0.011200000000000002,0.007053165621863755,0.0041014384217542554,0.005382047394344003,0.017127589901343554,0.006632589126375321,0.0068527170362227
24,van_put,put,,1.0,1.0,0.09331401019825217,0.29183411965297695,1.12,-0.31107134579679097,-0.30890102566768496,-0.30791553345804606,-0.30537669320871846,-0.3011309539407911,-0.30633013356757555,-0.30459729739920616,1000,10000,100000,0.001,3634,1000,10000,100000,3634,0.01,0.0009331401019825217,0.0029183411965297695,0.011200000000000002,0.002170320129106007,0.003155812338744901,0.005694652588072502,0.009940391855999875,0.004741212229215419,0.0064740483975848084
24,barr_call,call,0.8,1.0,1.0,0.09331401019825217,0.29183411965297695,1.12,0.788740529951748,0.9364422224372698,0.7479057876751405,0.7895890716921594,0.8000293857156254,0.7666222909096188,0.7771763503921031,1000,10000,100000,0.001,3634,1000,10000,100000,3634,0.01,0.0009331401019825217,0.0029183411965297695,0.011200000000000002,0.14770169248552178,0.04083474227660755,0.0008485417404113793,0.011288855763877392,0.022118239042129284,0.01156417955964495
24,barr_put,put,0.8,1.0,1.0,0.09331401019825217,0.29183411965297695,1.12,0.009665861400673381,0.04393175651183582,-0.004924109036603345,0.012686885660825875,0.05040761355079755,0.02695442766819196,0.02648585890277621,1000,10000,100000,0.001,3634,1000,10000,100000,3634,0.01,0.0009331401019825217,0.0029183411965297695,0.011200000000000002,0.03426589511116244,0.014589970437276726,0.003021024260152494,0.04074175215012417,0.01728856626751858,0.016819997502102828
