set_idx,option,opt_type,barrier,S0,K,r,kappa,long_var,xi,corr,v0,T,mc_1k_delta,mc_10k_delta,mc_100k_delta,cvae_1k_delta,cvae_10k_delta,cvae_100k_delta,mc_1k_n_paths,mc_10k_n_paths,mc_reference_n_paths,mc_dt,mc_seed,cvae_1k_n_samples,cvae_10k_n_samples,cvae_100k_n_samples,cvae_seed,delta_h,rho_h,v0_h,theta_h,mc_1k_abs_error,mc_10k_abs_error,cvae_1k_abs_error,cvae_10k_abs_error,cvae_100k_abs_error
13,barr_call,call,0.8,1.0,1.0,0.07127020269829003,1.965442493972017,0.040491737976482756,0.8854388219849796,-0.8688558881616036,0.03192898343521296,0.561,0.7990755515671618,0.8063986309032656,0.8086405382020836,0.7967281100319135,0.7929097320862762,0.7899281902520857,1000,10000,100000,0.001,2534,1000,10000,100000,2534,0.01,0.0007127020269829002,0.0003192898343521296,0.00561,0.00956498663492178,0.0022419072988180133,0.01191242817017013,0.01573080611580735,0.018712347949997876
13,barr_put,put,0.8,1.0,1.0,0.07127020269829003,1.965442493972017,0.040491737976482756,0.8854388219849796,-0.8688558881616036,0.03192898343521296,0.561,-0.045893102818761376,-0.04607469764853688,-0.04451036232227309,-0.04387595622488962,-0.05413028572074305,-0.055488712689075875,1000,10000,100000,0.001,2534,1000,10000,100000,2534,0.01,0.0007127020269829002,0.0003192898343521296,0.00561,0.0013827404964882883,0.0015643353262637938,0.0006344060973834664,0.00961992339846996,0.010978350366802787
14,van_call,call,,1.0,1.0,0.03702507547903949,3.183941731516333,0.04646741421588204,0.6993894025602161,-0.4816449445252132,0.008354130858703849,2.616,0.7200120247132902,0.7340541962628705,0.7284871317686126,0.7345639280162741,0.7309296088949063,0.7342393144736115,1000,10000,100000,0.001,2634,1000,10000,100000,2634,0.01,0.0003702507547903949,8.35413085870385e-05,0.026160000000000003,0.008475107055322395,0.005567064494257923,0.006076796247661553,0.0024424771262937517,0.005752182704998887
14,van_put,put,,1.0,1.0,0.03702507547903949,3.183941731516333,0.04646741421588204,0.6993894025602161,-0.4816449445252132,0.008354130858703849,2.616,-0.2859411539151896,-0.2672814061207257,-0.2704574696862791,-0.2659917182467622,-0.26923988250800446,-0.2653641320642844,1000,10000,100000,0.001,2634,1000,10000,100000,2634,0.01,0.0003702507547903949,8.35413085870385e-05,0.026160000000000003,0.0154836842289105,0.0031760635655533886,0.004465751439516885,0.0012175871782746372,0.005093337621994709
14,barr_call,call,0.8,1.0,1.0,0.03702507547903949,3.183941731516333,0.04646741421588204,0.6993894025602161,-0.4816449445252132,0.008354130858703849,2.616,0.7272717295324915,0.7852406457327571,0.8099859970688406,0.753881138917406,0.7961174184867692,0.8086272128870337,1000,10000,100000,0.001,2634,1000,10000,100000,2634,0.01,0.0003702507547903949,8.35413085870385e-05,0.026160000000000003,0.08271426753634903,0.024745351336083465,0.05610485815143451,0.013868578582071356,0.0013587841818069046
14,barr_put,put,0.8,1.0,1.0,0.03702507547903949,3.183941731516333,0.04646741421588204,0.6993894025602161,-0.4816449445252132,0.008354130858703849,2.616,-0.018050785665609664,-0.01143302725188553,0.002341162154242786,-0.01714107441104654,0.014494628690599285,0.004501688198048793,1000,10000,100000,0.001,2634,1000,10000,100000,2634,0.01,0.0003702507547903949,8.35413085870385e-05,0.026160000000000003,0.02039194781985245,0.013774189406128316,0.019482236565289326,0.012153466536356499,0.002160526043806007
15,van_call,call,,1.0,1.0,0.0561196186065625,0.23810406110590582,0.010422600249664196,0.6299078933593472,-0.5227546246500383,0.09179254995686877,1.571,0.7683208676777603,0.7898844705867908,0.7856822314538853,0.7859023207708871,0.7802797669291872,0.7771130725669984,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.0009179254995686876,0.01571,0.01736136377612496,0.004202239132905516,0.00022008931700179257,0.0054024645246980585,0.008569158886886918
15,van_put,put,,1.0,1.0,0.0561196186065625,0.23810406110590582,0.010422600249664196,0.6299078933593472,-0.5227546246500383,0.09179254995686877,1.571,-0.21772780509994455,-0.21101672663288717,-0.21274712609176682,-0.19707317266606794,-0.20351843943340747,-0.2067192429550363,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.0009179254995686876,0.01571,0.004980679008177724,0.00173039945887965,0.015673953425698883,0.009228686658359353,0.0060278831367305274
15,barr_call,call,0.8,1.0,1.0,0.0561196186065625,0.23810406110590582,0.010422600249664196,0.6299078933593472,-0.5227546246500383,0.09179254995686877,1.571,0.7189929465695105,0.8485095050230984,0.8437472894886888,0.8490970426442007,0.8748098913946761,0.8442576351031877,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.0009179254995686876,0.01571,0.12475434291917831,0.004762215534409586,0.005349753155511894,0.031062601905987308,0.0005103456144989194
15,barr_put,put,0.8,1.0,1.0,0.0561196186065625,0.23810406110590582,0.010422600249664196,0.6299078933593472,-0.5227546246500383,0.09179254995686877,1.571,-0.011777495525868483,-0.007537123014248566,-0.008667547090501293,-0.0009374156333574052,-0.009737461518034233,-0.01060647762760685,1000,10000,100000,0.001,2734,1000,10000,100000,2734,0.01,0.000561196186065625,0.0009179254995686876,0.01571,0.0031099484353671897,0.0011304240762527278,0.007730131457143888,0.0010699144275329395,0.0019389305371055564
16,van_call,call,,1.0,1.0,0.050308316530780973,3.2186766539351472,0.001375268732471485,0.9040170342694063,-0.5988935913394751,0.003189424398428033,0.47200000000000003,0.8159151558058887,0.8235598361759543,0.8238769616272852,0.7637138414900414,0.768433254537252,0.7709171944344503,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,3.189424398428033e-05,0.00472,0.007961805821396495,0.00031712545133089076,0.060163120137243786,0.05544370709003321,0.052959767192834906
16,van_put,put,,1.0,1.0,0.050308316530780973,3.2186766539351472,0.001375268732471485,0.9040170342694063,-0.5988935913394751,0.003189424398428033,0.47200000000000003,-0.1857049440203878,-0.17623043039468356,-0.17603715503013376,-0.21644363978554937,-0.21340001307935275,-0.21106850007391303,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,3.189424398428033e-05,0.00472,0.009667788990254056,0.00019327536454979977,0.04040648475541561,0.03736285804921899,0.03503134504377928
16,barr_call,call,0.8,1.0,1.0,0.050308316530780973,3.2186766539351472,0.001375268732471485,0.9040170342694063,-0.5988935913394751,0.003189424398428033,0.47200000000000003,0.8165287739606744,0.8240825960128907,0.8235860039684614,0.7637138414900414,0.7708739037420417,0.77135246597619,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,3.189424398428033e-05,0.00472,0.007057230007787019,0.0004965920444293115,0.05987216247841998,0.0527121002264197,0.05223353799227137
16,barr_put,put,0.8,1.0,1.0,0.050308316530780973,3.2186766539351472,0.001375268732471485,0.9040170342694063,-0.5988935913394751,0.003189424398428033,0.47200000000000003,-0.139960144731465,-0.1189673032185372,-0.1315895549802865,-0.15779798433593434,-0.1634304126375374,-0.1586682091054988,1000,10000,100000,0.001,2834,1000,10000,100000,2834,0.01,0.0005030831653078097,3.189424398428033e-05,0.00472,0.00837058975117852,0.01262225176174929,0.02620842935564785,0.03184085765725092,0.02707865412521232
17,van_call,call,,1.0,1.0,0.0013768449590682243,2.2067440995201597,0.019960722379076385,0.503725616878973,-0.06938559833491553,0.09051874417610915,0.428,0.5375226944927085,0.5540135265387519,0.5534825194648513,0.5553764149771323,0.557644524859402,0.5560689107717856,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0009051874417610916,0.00428,0.015959824972142767,0.0005310070739006356,0.0018938955122810297,0.004162005394550694,0.002586391306934277
17,van_put,put,,1.0,1.0,0.0013768449590682243,2.2067440995201597,0.019960722379076385,0.503725616878973,-0.06938559833491553,0.09051874417610915,0.428,-0.46256738432300937,-0.4466862863850375,-0.44638173613355675,-0.4437554006183723,-0.4426366103694852,-0.4439705955481078,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0009051874417610916,0.00428,0.016185648189452617,0.00030455025148073966,0.0026263355151844303,0.003745125764071544,0.0024111405854489454
17,barr_call,call,0.8,1.0,1.0,0.0013768449590682243,2.2067440995201597,0.019960722379076385,0.503725616878973,-0.06938559833491553,0.09051874417610915,0.428,0.5339184215385442,0.5555658820927983,0.5623262760816441,0.5988204737332498,0.5666283547115305,0.5613333680494089,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0009051874417610916,0.00428,0.02840785454309991,0.006760393988845759,0.036494197651605664,0.004302078629886408,0.0009929080322351735
17,barr_put,put,0.8,1.0,1.0,0.0013768449590682243,2.2067440995201597,0.019960722379076385,0.503725616878973,-0.06938559833491553,0.09051874417610915,0.428,-0.1331897862052473,-0.10017893078888666,-0.10435252920571667,-0.059242270613362596,-0.09221233047536428,-0.09460181327648164,1000,10000,100000,0.001,2934,1000,10000,100000,2934,0.01,1.3768449590682243e-05,0.0009051874417610916,0.00428,0.02883725699953063,0.004173598416830002,0.04511025859235407,0.01214019873035238,0.00975071592923503
18,van_call,call,,1.0,1.0,0.07728266216123741,2.0257199143475164,0.02617564515753809,0.31994522143845006,-0.4846638530502331,0.004329503926033603,0.746,0.7862852364961689,0.7882401480789016,0.7886757967089777,0.8004505519551882,0.7959830753703891,0.7927597685082777,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,4.3295039260336035e-05,0.0074600000000000005,0.002390560212808812,0.0004356486300760576,0.011774755246210522,0.007307278661411454,0.004083971799299979
18,van_put,put,,1.0,1.0,0.07728266216123741,2.0257199143475164,0.02617564515753809,0.31994522143845006,-0.4846638530502331,0.004329503926033603,0.746,-0.2136839707848486,-0.21186912730809282,-0.21116733071628277,-0.19949406971796374,-0.20365191050829567,-0.20700849615076336,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,4.3295039260336035e-05,0.0074600000000000005,0.002516640068565834,0.0007017965918100499,0.01167326099831903,0.007515420207987095,0.004158834565519409
18,barr_call,call,0.8,1.0,1.0,0.07728266216123741,2.0257199143475164,0.02617564515753809,0.31994522143845006,-0.4846638530502331,0.004329503926033603,0.746,0.7852446465805393,0.7903327261372106,0.7900437764353174,0.7985333068087519,0.7955920305055986,0.7933899415277959,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,4.3295039260336035e-05,0.0074600000000000005,0.00479912985477815,0.000288949701893193,0.008489530373434473,0.0055482540702811445,0.003346165092478426
18,barr_put,put,0.8,1.0,1.0,0.07728266216123741,2.0257199143475164,0.02617564515753809,0.31994522143845006,-0.4846638530502331,0.004329503926033603,0.746,-0.10990579511123369,-0.12245820963412579,-0.12348950593872708,-0.12069844154794611,-0.12408280825544817,-0.1192174294543628,1000,10000,100000,0.001,3034,1000,10000,100000,3034,0.01,0.0007728266216123742,4.3295039260336035e-05,0.0074600000000000005,0.013583710827493392,0.0010312963046012896,0.002791064390780973,0.0005933023167210838,0.0042720764843642844
19,van_call,call,,1.0,1.0,0.08826411906361166,4.414724114032579,0.03403903644563645,0.8327556678974061,-0.19041798140295252,0.04434233880652784,2.681,0.8438254854953309,0.8437292800084512,0.8450682993778547,0.8535171845523465,0.8498453487035318,0.8504451681407205,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.0004434233880652784,0.02681,0.0012428138825237856,0.0013390193694035046,0.008448885174491827,0.00477704932567713,0.005376868762865805
19,van_put,put,,1.0,1.0,0.08826411906361166,4.414724114032579,0.03403903644563645,0.8327556678974061,-0.19041798140295252,0.04434233880652784,2.681,-0.1595611124171427,-0.15470815758048817,-0.15290709364137386,-0.14834622589423446,-0.153022465271202,-0.15188163222400394,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.0004434233880652784,0.02681,0.006654018775768822,0.0018010639391143057,0.004560867747139402,0.00011537162982813709,0.0010254614173699217
19,barr_call,call,0.8,1.0,1.0,0.08826411906361166,4.414724114032579,0.03403903644563645,0.8327556678974061,-0.19041798140295252,0.04434233880652784,2.681,0.967066300942046,0.931294090295115,0.9569511893255916,0.9339212159323762,0.9619621865625733,0.933429599217192,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.0004434233880652784,0.02681,0.010115111616454397,0.025657099030476638,0.02302997339321544,0.005010997236981618,0.023521590108399604
19,barr_put,put,0.8,1.0,1.0,0.08826411906361166,4.414724114032579,0.03403903644563645,0.8327556678974061,-0.19041798140295252,0.04434233880652784,2.681,-0.027684949803679974,-0.0035011440964641694,-0.004886978395606933,-0.00760267461269613,0.0016031571097203066,0.0002687610070114133,1000,10000,100000,0.001,3134,1000,10000,100000,3134,0.01,0.0008826411906361166,0.0004434233880652784,0.02681,0.02279797140807304,0.0013858342991427634,0.0027156962170891974,0.006490135505327239,0.005155739402618346
20,van_call,call,,1.0,1.0,0.03648859839013723,0.7688908912023068,0.03733854708863921,0.727434458725657,-0.11822777222487968,0.006172213488393935,1.408,0.7317516845523411,0.738136668547279,0.7420910001525157,0.7413044652762087,0.7528747076331888,0.7588799380221639,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,6.172213488393935e-05,0.014079999999999999,0.010339315600174648,0.003954331605236727,0.0007865348763069768,0.010783707480673033,0.01678893786964819
20,van_put,put,,1.0,1.0,0.03648859839013723,0.7688908912023068,0.03733854708863921,0.727434458725657,-0.11822777222487968,0.006172213488393935,1.408,-0.26097996895583925,-0.2622721847651083,-0.2591034095812565,-0.2610654479358588,-0.2512992518088727,-0.24454717175955987,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,6.172213488393935e-05,0.014079999999999999,0.0018765593745827536,0.0031687751838517797,0.0019620383546022913,0.007804157772383802,0.014556237821696627
20,barr_call,call,0.8,1.0,1.0,0.03648859839013723,0.7688908912023068,0.03733854708863921,0.727434458725657,-0.11822777222487968,0.006172213488393935,1.408,0.7481184436171614,0.7505439903415317,0.7605221224679409,0.7384487075131548,0.7655115242030344,0.7764476255548852,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,6.172213488393935e-05,0.014079999999999999,0.012403678850779531,0.00997813212640919,0.022073414954786097,0.004989401735093435,0.015925503086944293
20,barr_put,put,0.8,1.0,1.0,0.03648859839013723,0.7688908912023068,0.03733854708863921,0.727434458725657,-0.11822777222487968,0.006172213488393935,1.408,-0.10427788176808842,-0.12154253913316068,-0.10847054408636685,-0.15032901725681916,-0.11205416648699135,-0.11643706460028862,1000,10000,100000,0.001,3234,1000,10000,100000,3234,0.01,0.00036488598390137234,6.172213488393935e-05,0.014079999999999999,0.004192662318278431,0.013071995046793836,0.04185847317045231,0.0035836224006245004,0.007966520513921771
21,van_call,call,,1.0,1.0,0.061539617843349374,1.6734923792726075,0.019558533695955872,0.46864408693934767,-0.23733221792938286,0.10815507047562344,2.122,0.7735558498825179,0.7692951892432492,0.7693105027669983,0.7804187209791341,0.7733990076563058,0.7737115470535044,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.0010815507047562344,0.02122,0.004245347115519604,1.531352374906092e-05,0.011108218212135812,0.004088504889307454,0.004401044286506117
21,van_put,put,,1.0,1.0,0.061539617843349374,1.6734923792726075,0.019558533695955872,0.46864408693934767,-0.23733221792938286,0.10815507047562344,2.122,-0.23233531153669384,-0.22915376799592102,-0.23092100835439347,-0.22680617899669755,-0.23042718983703053,-0.22970207228160816,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.0010815507047562344,0.02122,0.0014143031823003749,0.0017672403584724494,0.004114829357695915,0.0004938185173629372,0.0012189360727853094
21,barr_call,call,0.8,1.0,1.0,0.061539617843349374,1.6734923792726075,0.019558533695955872,0.46864408693934767,-0.23733221792938286,0.10815507047562344,2.122,0.9002597453787564,0.8642329301319585,0.8513453150561123,0.7363245120498546,0.8321001833918373,0.8455145312430967,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.0010815507047562344,0.02122,0.04891443032264409,0.012887615075846126,0.11502080300625772,0.019245131664274995,0.005830783813015605
21,barr_put,put,0.8,1.0,1.0,0.061539617843349374,1.6734923792726075,0.019558533695955872,0.46864408693934767,-0.23733221792938286,0.10815507047562344,2.122,-0.020421712253705863,-0.004078984671667752,-0.008037510056350472,-0.02060667707546415,-0.00045430184082676135,-0.003372385096013942,1000,10000,100000,0.001,3334,1000,10000,100000,3334,0.01,0.0006153961784334937,0.0010815507047562344,0.02122,0.012384202197355391,0.003958525384682721,0.012569167019113677,0.007583208215523711,0.0046651249603365304
22,van_call,call,,1.0,1.0,0.0075381241642976556,2.483293157812817,0.1688228226652205,0.10514357583864149,-0.535579297818135,0.01870701104672203,1.232,0.6092153172165382,0.601899896479019,0.5976098285660314,0.6131999259965354,0.5975049393147441,0.5991510601077277,1000,10000,100000,0.001,3434,1000,10000,100000,3434,0.01,7.538124164297656e-05,0.00018707011046722031,0.01232,0.011605488650506812,0.004290067912987583,0.01559009743050399,0.00010488925128726567,0.0015412315416962752
22,van_put,put,,1.0,1.0,0.0075381241642976556,2.483293157812817,0.1688228226652205,0.10514357583864149,-0.535579297818135,0.01870701104672203,1.232,-0.39450163083285805,-0.39898191569820163,-0.40304459550931093,-0.3942245229673291,-0.4030958591512146,-0.4011367539563382,1000,10000,100000,0.001,3434,1000,10000,100000,3434,0.01,7.538124164297656e-05,0.00018707011046722031,0.01232,0.00854296467645288,0.004062679811109304,0.008820072541981805,5.126364190366495e-05,0.0019078415529727444
22,barr_call,call,0.8,1.0,1.0,0.0075381241642976556,2.483293157812817,0.1688228226652205,0.10514357583864149,-0.535579297818135,0.01870701104672203,1.232,0.646261025949374,0.7549282867633761,0.6998324478225099,0.7175595552470826,0.6826027407751151,0.685300016729179,1000,10000,100000,0.001,3434,1000,10000,100000,3434,0.01,7.538124164297656e-05,0.00018707011046722031,0.01232,0.053571421873135905,0.055095838940866226,0.01772710742457273,0.017229707047394793,0.014532431093330911
